score,distance_to_goal,n_steps,sum_dists,payload_pos_w,payload_vel_w,payload_accel_w,payload_quat_w_0,payload_quat_w_1,payload_quat_w_2,payload_quat_w_3,drone_quat_w_0,drone_quat_w_1,drone_quat_w_2,drone_quat_w_3,payload_angvel_w,drone_angvel_w,cable_angles_w,N,velocity_ref,r_T,r_tau,W_Tf,T_f_initial,N_lookahead
21.204198788504936,21.204198788504936,2243,11488.912522730545,49.8314164891066,0.9654193512887939,0.5582934536070977,0.8826363431893399,0.18870710834137944,0.27887135259218193,0.7003578299727714,0.8466611422383061,0.8563242918780927,0.4045081271221902,0.88777009876096,0.850928448767513,0.9356349942209478,0.7853406511139438,15,5.806866214364548,0.37228276656174314,0.9401334424577786,0.9736638367553175,0.8517629242123972,4
3.2053497495655607,3.2053497495655607,10263,61415.76453901403,16.75253854659084,0.25079502683793947,0.11112379532587106,0.3496336590402925,0.40727583822891567,0.5424046924555636,0.029333952627653596,0.1321874828542358,0.14711804252499977,0.29885516550216323,0.5546502798061589,0.5102334424147709,0.021281926517773858,0.04917985581752373,9,8.423319936674124,0.6932590201907125,0.0,1.0,0.5653683011141973,10
28.42422515830467,28.42422515830467,1,0.0,43.02287035674465,0.5411683222689977,0.0,0.9773428662211172,0.0,0.5775826859999088,0.44304689879298326,0.0,0.7470253096371359,0.8629227403745322,0.7068715111851057,1.0,1.0,1.0,8,8.288866930874924,0.0,1.0,1.0,2.9405767297514327,10
0.7824835546131317,0.7824835546131317,1563,2175.5695802326118,10.336636245195347,0.2801304218025772,0.11017787459575339,0.33752972687534316,0.3105446081914529,0.2624348575583383,0.22052280712708855,0.1919976261384162,0.44033087074510413,0.17605416894012954,0.3451897836512897,0.4788032560067871,0.3726792361622551,0.2987629695642509,11,4.590432840204266,0.35785343532135533,0.34942084384288796,0.36855531382402545,1.579783388369911,5
4.037889169732496,4.037889169732496,2800,7753.559430009278,5.630523434503546,0.45317874815598164,0.11465823272221691,0.2160804885908079,0.41997741945121314,0.2656658209052082,0.3577762223318105,0.472597505188121,0.6505882103709277,0.22393039426093522,0.303123031947976,0.26239599072166864,0.5096902198914838,0.5237622358267837,10,2.975075235355203,0.14215814092772266,0.5148232958007705,0.0,2.3571881115850335,2
27.42481133494641,27.42481133494641,234,0.687008315744002,9.574764593948542,0.1978265393516166,0.105923847544079,0.0,0.14777018066690245,0.17297571681074023,0.015296438025438818,0.31983796311943674,0.24605279420587997,0.130262768312954,0.31559468118744766,0.08805916540905531,0.2092245637862457,0.14436261735220796,11,3.052037933994079,0.030154127000608037,0.002998708295561979,0.11948784638379652,1.4525016955205976,6
19.015650277227994,19.015650277227994,12001,16.112425324220006,5.0,0.611729812429929,0.07995094994101108,0.09588554272506544,0.4629214267449178,0.4551826755890866,0.7560582035114802,0.3800700001315546,0.31855565318848944,0.3723112183233176,0.4797740562792514,0.3224848235394224,0.5296110944419125,0.31098286288780386,7,2.559045814496184,0.38789954660581116,0.2375757272718287,1.0,1.0670136215594166,10
3.3851408089091346,3.3851408089091346,1136,3950.555888437245,12.67259067589907,0.3675862038551719,0.0,0.8111307777590613,0.5126545299887488,0.47166593168310966,0.1385521675956023,0.026232060489050857,0.6969688732420194,0.23777516931152695,0.44092936036056524,0.777474552324646,0.25313199809120585,0.6257734150701403,11,8.227219482904461,0.47022723656715587,0.5362446764245403,0.34499204641112086,1.9611105806684082,3
28.42422515830467,28.42422515830467,1,0.0,12.299271752557713,0.18790315330485682,0.6063083641210714,0.14592573802097378,0.523036152440671,0.18999558682051362,0.48944128895984873,0.20829664376569673,0.9817221562178209,0.09047233881154103,0.09408930535615104,0.3360839999866437,0.6240245146925532,0.412090076028996,12,4.030643798578889,0.8965543136401358,0.28239235565319537,0.6501402698229695,2.2545620027368916,4
1.582690442893053,1.582690442893053,1736,4060.7353774306043,14.853878253455886,0.38730058076224577,0.10163277585294074,0.38772490249520997,0.40684864326319287,0.35718525142461316,0.0,0.09710972156261372,0.4752330483931835,0.35551079795178087,0.31717403022935103,0.5885969120332353,0.19059837210098005,0.07215086318429911,12,7.766781779678775,0.6618551589063524,0.0,0.7873856316323137,1.1674359714015954,8
28.42422515830467,28.42422515830467,1,0.0,7.369638769093871,0.24172311892430542,0.0971670250876897,0.13650472596544858,0.23647344945062918,0.16756112609407287,0.9130367240637345,0.4404929097360184,0.3991759810077153,0.034738623020167336,0.6352021872401387,0.8680411333412273,0.03102513116404288,0.9661115622754726,12,4.509129341845599,0.5202951545993932,0.16900326471760518,0.4147932506384086,2.5709798608682033,8
28.42422515830467,28.42422515830467,1,0.0,23.03925006729943,0.7700241793316577,0.09972107035471879,0.18847983627538775,0.27508468396703384,0.6909276837184964,0.0,0.8450362944980455,0.987667635965637,0.042781116697061305,0.42369233232292114,0.3050703662575422,0.8483289456198198,0.019921187359384848,14,0.7986854705471563,0.09068167501712986,0.052408376536133484,0.18663367884609064,1.0471342079386585,3
1.9374490873501655,1.9374490873501655,2832,1033.9350110589967,6.476396057127758,0.41785176466247076,0.01005782975384281,0.0,0.08215727628353069,0.2609213917918279,0.0,0.7059617974143714,0.27143946016358644,0.11786950818976011,0.16616918730859298,0.153231868267079,0.4774987655866582,0.2166498532859417,10,5.581091154698319,0.011894776621220543,0.09463215082772591,0.27496973898028004,1.7250372341612301,7
0.7951828141666568,0.7951828141666568,670,1647.7161436790257,10.464437668281736,0.22367040817829065,0.09431530768874609,0.6082800136263985,0.4258833805174134,0.5786297747855262,0.30998238134227674,0.6529397615228476,0.38284021583270805,0.352767421891995,0.33223166871285587,0.8292590511491457,0.49608661906070045,0.43337497048408186,15,5.938798485052228,0.26909142054353064,0.2762286704105599,0.9557147632029687,1.7817089189071937,8
28.42422515830467,28.42422515830467,1,0.0,10.54168516647329,0.030725217822690488,0.09391136026549134,0.8211161940433873,0.6892711849445796,0.7560897850631535,0.10324916879267305,0.0,0.462205658077413,0.16983168690031328,0.4605878746744443,0.8467024119266112,0.0,0.34887005938711674,11,7.631840029107889,0.7175491702262443,0.23210579853126884,0.7548645222552322,0.8104143233992951,4
18.318186293449497,18.318186293449497,511,204.57362058199706,12.690628081323364,0.3552173544940639,0.004894509292183184,0.6273963070755222,0.27508212614916017,0.235616958740306,0.0,0.25128355606396646,0.5664864095090533,0.22635449354952178,0.18768390017636072,0.7101641115772604,0.4707511829259478,0.373244412452746,13,9.24107975959568,0.3249460124509308,0.608626389273689,0.05520546368675605,2.3851208719850607,3
28.42422515830467,28.42422515830467,1,0.0,9.550167292512132,0.3145338428404847,0.09873497247737466,0.4262714387642518,0.23723415027788058,0.7173739512199846,0.01734350168477025,0.48912703534608215,0.09531916072006517,0.7300323949207457,0.4249709635302168,0.20121012659471277,0.7026505841701126,0.23557208699304394,19,4.582358947870663,0.30487162668966494,0.7195089743785168,0.2779242056725439,2.679418021026674,9
0.36911762377434515,0.2859070843910625,4069,1501.7145220505895,5.266009324964512,0.40292215342126037,0.36968220645045136,0.3884387142422578,0.7964612971929503,0.5241264907328731,0.23543799871181212,0.17436063060489673,0.8146005853867242,0.27903202728660353,0.2265377926315367,0.37877731468306686,0.2789793576739158,0.18455209176835205,7,9.049062850949134,0.30431766788418996,0.3126265751975446,0.1297786943252453,2.4468806990903853,2
